
="308.id",="0.342***",="",="0.422***"
="",="(0.0184)",="",="(0.0219)"

="309.id",="-0.311***",="",="-0.430***"
="",="(0.0156)",="",="(0.0169)"

="310.id",="0.0284",="",="0.0778***"
="",="(0.0243)",="",="(0.0262)"

="311.id",="0.257***",="",="0.358***"
="",="(0.0167)",="",="(0.0188)"

="312.id",="0.171***",="",="0.155***"
="",="(0.0226)",="",="(0.0276)"

="313.id",="-0.246***",="",="-0.220***"
="",="(0.0125)",="",="(0.0149)"

="314.id",="-0.0576**",="",="-0.126***"
="",="(0.0269)",="",="(0.0257)"

="315.id",="0.340***",="",="0.428***"
="",="(0.0281)",="",="(0.0218)"

="316.id",="-0.238***",="",="0.0279"
="",="(0.0130)",="",="(0.0192)"

="317.id",="-0.0309**",="",="-0.0896***"
="",="(0.0151)",="",="(0.0184)"

="318.id",="-0.328***",="",="-0.417***"
="",="(0.0211)",="",="(0.0206)"

="319.id",="-0.135***",="",="-0.105***"
="",="(0.0231)",="",="(0.0231)"

="320.id",="0.477***",="",="0.597***"
="",="(0.0249)",="",="(0.0325)"

="321.id",="0.168***",="",="0.297***"
="",="(0.0219)",="",="(0.0202)"

="322.id",="-0.158***",="",="-0.0890***"
="",="(0.0240)",="",="(0.0275)"

="323.id",="0.142***",="",="0.0479**"
="",="(0.0183)",="",="(0.0202)"

="324.id",="-0.359***",="",="-0.336***"
="",="(0.0235)",="",="(0.0256)"

="325.id",="0.546***",="",="0.602***"
="",="(0.0150)",="",="(0.0156)"

="326.id",="-0.572***",="",="-0.485***"
="",="(0.0151)",="",="(0.0159)"

="327.id",="0.358***",="",="0.503***"
="",="(0.0214)",="",="(0.0178)"

="328.id",="-0.261***",="",="-0.211***"
="",="(0.0183)",="",="(0.0180)"

="329.id",="0.270***",="",="0.386***"
="",="(0.0316)",="",="(0.0274)"

="330.id",="0.348***",="",="0.461***"
="",="(0.0169)",="",="(0.0185)"

="331.id",="-0.160***",="",="-0.225***"
="",="(0.0102)",="",="(0.0119)"

="332.id",="0.345***",="",="0.372***"
="",="(0.0179)",="",="(0.0208)"

="333.id",="0",="",="0"
="",="(.)",="",="(.)"

="2013.year",="0",="0",="0"
="",="(.)",="(.)",="(.)"

="2014.year",="-0.00985",="-0.0387",="-0.0322"
="",="(0.0477)",="(0.0491)",="(0.0509)"

="2015.year",="-0.0221",="-0.0337",="-0.0261"
="",="(0.0520)",="(0.0514)",="(0.0529)"

="2016.year",="-0.0226",="-0.00279",="0.00935"
="",="(0.0531)",="(0.0505)",="(0.0510)"

="2017.year",="-0.0536",="-0.0478",="-0.0237"
="",="(0.0548)",="(0.0497)",="(0.0538)"

="2018.year",="-0.0421",="-0.0232",="0.000619"
="",="(0.0617)",="(0.0563)",="(0.0596)"

="2019.year",="-0.0845",="-0.0779",="-0.0448"
="",="(0.0658)",="(0.0580)",="(0.0639)"

="2020.year",="-0.0550",="-0.0292",="-0.00126"
="",="(0.0685)",="(0.0606)",="(0.0666)"

="2021.year",="-0.0367",="-0.0244",="0.00383"
="",="(0.0700)",="(0.0617)",="(0.0688)"

="2022.year",="0.0172",="0.0378",="0.0639"
="",="(0.0703)",="(0.0638)",="(0.0701)"

="_cons",="-2.512***",="-3.124***",="-3.871***"
="",="(0.349)",="(0.328)",="(0.345)"

="/",="",="",=""
="lnalpha",="",="-1.219***",="-1.303***"
="",="",="(0.0307)",="(0.0339)"

="N",="3329",="3329",="3329"

="Standard errors in parentheses"
="* p<0.1, ** p<0.05, *** p<0.01"
